gene_id,ctrl_1,ctrl_2,ctrl_3,treat_1,treat_2,treat_3
ENSG00004653,108,95,138,177,35,24
ENSG00004654,113,76,84,225,120,100
ENSG00004655,0,2,4,6,1,1
ENSG00004656,1061,604,847,833,938,672
ENSG00004657,123,59,35,360,40,55
ENSG00004658,122,59,72,746,135,115
ENSG00004659,22,8,14,32,27,24
ENSG00004660,30,101,52,148,71,52
ENSG00004661,11,12,8,64,9,8
ENSG00004662,237,310,733,583,311,148
ENSG00004663,6,4,3,8,6,1
ENSG00004664,389,413,395,1094,749,697
ENSG00004665,21,25,14,92,24,30
ENSG00004666,15,15,21,18,17,22
ENSG00004667,313,271,286,459,450,465
ENSG00004668,18,17,17,30,18,12
ENSG00004669,4,8,8,21,9,10
ENSG00004670,15,9,8,33,34,24
ENSG00004671,238,331,433,665,174,236
ENSG00004672,346,472,163,794,786,252
ENSG00004673,344,229,169,665,356,299
ENSG00004674,22,19,20,18,10,24
ENSG00004675,14,20,16,80,27,79
ENSG00004676,144,187,155,294,213,114
ENSG00004677,57,56,51,102,11,41
ENSG00004678,16,10,21,95,22,32
ENSG00004679,0,0,2,6,1,0
ENSG00004680,187,269,414,1308,412,111
ENSG00004681,81,56,156,584,169,103
ENSG00004682,33,7,27,28,2,12
ENSG00004683,504,216,491,516,743,409
ENSG00004684,65,36,43,138,44,14
ENSG00004685,13,23,13,34,10,8
ENSG00004686,3,2,11,33,5,10
ENSG00004687,1171,487,389,635,272,171
ENSG00004688,54,103,121,283,149,30
ENSG00004689,8,14,1,51,12,13
ENSG00004690,52,101,137,238,74,81
ENSG00004691,499,435,202,713,386,203
ENSG00004692,213,306,158,1467,452,191
ENSG00004693,194,269,348,452,97,124
ENSG00004694,176,131,313,408,220,78
ENSG00004695,145,218,200,661,70,118
ENSG00004696,21,12,35,38,10,14
ENSG00004697,10,12,9,10,3,0
ENSG00004698,32,18,45,190,62,55
ENSG00004699,13,10,5,46,2,7
ENSG00004700,37,18,47,191,28,62
ENSG00004701,1,0,0,3,0,0
ENSG00004702,36,14,27,77,30,37
ENSG00004703,5,10,24,28,4,6
ENSG00004704,92,195,169,321,241,92
ENSG00004705,10,24,5,69,23,30
ENSG00004706,442,96,296,582,384,365
ENSG00004707,1,2,2,11,3,1
ENSG00004708,22,29,20,28,9,10
ENSG00004709,235,334,322,445,402,279
ENSG00004710,51,72,55,205,94,243
ENSG00004711,276,164,134,562,86,101
ENSG00004712,16,17,10,28,19,17
ENSG00004713,36,62,118,285,110,43
ENSG00004714,562,838,391,588,307,224
ENSG00004715,86,198,242,522,66,138
ENSG00004716,1454,515,1052,1388,677,1194
ENSG00004717,69,9,28,20,14,14
ENSG00004718,16,18,51,50,26,8
ENSG00004719,909,1216,902,8575,1711,1440
ENSG00004720,7,11,4,20,5,1
ENSG00004721,4,4,4,12,3,8
ENSG00004722,74,55,104,184,34,44
ENSG00004723,204,118,196,195,83,77
ENSG00004724,85,72,285,519,120,54
ENSG00004725,49,46,31,107,74,38
ENSG00004726,234,391,450,852,449,381
ENSG00004727,121,127,173,321,205,154
ENSG00004728,33,15,42,43,30,18
ENSG00004729,641,297,1057,3344,412,638
ENSG00004730,664,600,410,1208,452,476
ENSG00004731,330,111,280,222,153,122
ENSG00004732,77,20,124,430,201,149
ENSG00004733,112,55,28,195,30,20
ENSG00004734,25,35,27,291,40,62
ENSG00004735,49,66,47,143,58,67
ENSG00004736,34,27,40,111,19,27
ENSG00004737,59,78,120,266,52,155
ENSG00004738,187,92,384,576,127,363
ENSG00004739,153,154,108,1199,434,217
ENSG00004740,247,194,239,1232,226,216
ENSG00004741,14,6,11,46,18,11
ENSG00004742,86,51,72,305,40,42
ENSG00004743,303,166,106,373,137,159
ENSG00004744,67,45,83,120,32,32
ENSG00004745,13,22,37,186,33,27
ENSG00004746,1,1,0,4,1,1
ENSG00004747,22,24,26,30,12,11
ENSG00004748,72,35,42,70,68,37
ENSG00004749,3,0,3,18,6,4
ENSG00004750,20,42,58,105,31,29
ENSG00004751,30,74,115,179,292,118
ENSG00004752,30,27,40,79,38,58
ENSG00004753,28,31,60,70,29,18
ENSG00004754,8,9,5,16,8,4
ENSG00004755,520,304,508,599,219,271
ENSG00004756,6,4,4,21,7,3
ENSG00004757,13,11,10,12,11,21
ENSG00004758,87,142,281,806,322,271
ENSG00004759,39,31,72,54,44,34
ENSG00004760,864,354,298,1300,291,185
ENSG00004761,5,6,22,11,10,5
ENSG00004762,2565,3751,3501,5702,1932,3336
ENSG00004763,198,118,201,423,630,251
ENSG00004764,126,142,178,284,73,116
ENSG00004765,32,74,57,87,110,63
ENSG00004766,5,18,15,19,4,18
ENSG00004767,805,780,586,3516,869,1079
ENSG00004768,29,36,73,129,41,16
ENSG00004769,426,201,520,432,278,257
ENSG00004770,129,237,308,517,266,104
ENSG00004771,22,50,48,64,18,31
ENSG00004772,8,6,11,60,10,12
ENSG00004773,9,9,9,27,5,2
ENSG00004774,11,7,8,25,14,13
ENSG00004775,93,72,36,406,89,54
ENSG00004776,168,137,96,551,123,119
ENSG00004777,3,5,9,11,8,4
ENSG00004778,48,37,68,559,160,154
ENSG00004779,125,52,51,66,66,56
ENSG00004780,246,170,295,569,412,88
ENSG00004781,26,24,48,90,20,16
ENSG00004782,10,5,9,24,13,8
ENSG00004783,693,551,992,2843,1116,647
ENSG00004784,192,469,454,513,304,232
ENSG00004785,42,73,72,57,28,26
ENSG00004786,54,102,128,147,88,80
ENSG00004787,10,9,35,69,18,12
ENSG00004788,58,20,19,24,9,18
ENSG00004789,28,32,164,313,139,66
ENSG00004790,42,38,122,236,148,174
ENSG00004791,8,8,9,31,15,14
ENSG00004792,10,5,7,27,14,11
ENSG00004793,73,68,113,591,165,415
ENSG00004794,333,366,972,1790,477,410
ENSG00004795,5,10,15,7,3,4
ENSG00004796,58,31,27,48,14,30
ENSG00004797,51,36,76,121,68,80
ENSG00004798,67,73,32,138,18,26
ENSG00004799,2,2,0,0,1,1
ENSG00004800,474,655,1003,1147,378,285
ENSG00004801,4,7,6,24,8,5
ENSG00004802,362,152,534,3372,523,513
ENSG00004803,436,335,409,888,308,773
ENSG00004804,302,464,587,755,675,323
ENSG00004805,396,714,242,790,188,358
ENSG00004806,443,309,334,900,242,294
ENSG00004807,618,953,530,2589,1190,816
ENSG00004808,171,250,334,622,292,104
ENSG00004809,148,196,154,352,273,99
ENSG00004810,38,26,33,147,60,62
ENSG00004811,93,61,102,172,31,36
ENSG00004812,73,81,100,197,23,56
ENSG00004813,20,25,41,29,38,28
ENSG00004814,448,289,541,338,261,276
ENSG00004815,750,581,377,1891,822,856
ENSG00004816,108,129,142,359,75,67
ENSG00004817,309,352,452,1079,498,341
ENSG00004818,206,186,172,273,107,130
ENSG00004819,48,48,26,47,21,18
ENSG00004820,153,177,118,314,218,282
ENSG00004821,346,95,472,483,147,159
ENSG00004822,8,12,14,16,8,15
ENSG00004823,5,3,4,5,6,3
ENSG00004824,187,323,241,586,169,331
ENSG00004825,738,176,139,2233,416,750
ENSG00004826,123,72,60,413,275,111
ENSG00004827,15,4,10,18,13,10
ENSG00004828,5,1,7,17,3,9
ENSG00004829,121,172,233,199,357,256
ENSG00004830,505,428,341,1344,388,691
ENSG00004831,14,15,26,49,24,19
ENSG00004832,188,141,448,662,176,108
ENSG00004833,3,5,7,14,19,10
ENSG00004834,32,19,10,54,17,29
ENSG00004835,7,4,5,24,17,9
ENSG00004836,52,55,91,440,106,121
ENSG00004837,62,64,224,280,70,49
ENSG00004838,26,52,44,86,82,34
ENSG00004839,82,53,64,94,56,96
ENSG00004840,358,102,116,502,220,132
ENSG00004841,2576,5071,4965,4411,2832,1515
ENSG00004842,48,43,23,83,43,45
ENSG00004843,55,26,50,49,32,27
ENSG00004844,1506,1618,2494,2823,1418,1725
ENSG00004845,56,72,85,106,29,33
ENSG00004846,116,73,90,300,127,109
ENSG00004847,29,38,33,65,34,41
ENSG00004848,7,7,16,54,38,44
ENSG00004849,20,9,17,45,14,15
ENSG00004850,20,18,58,51,21,31
ENSG00004851,8,7,13,12,5,5
ENSG00004852,53,83,64,226,65,53
ENSG00004853,5,0,6,11,2,2
ENSG00004854,1743,4242,3040,4190,5566,3056
ENSG00004855,121,124,44,556,160,219
ENSG00004856,26,19,23,24,18,8
ENSG00004857,3,6,3,10,2,3
ENSG00004858,22,17,28,42,33,17
ENSG00004859,19,20,44,58,66,53
ENSG00004860,0,3,7,8,5,8
ENSG00004861,30,32,62,87,72,48
ENSG00004862,12,29,16,47,62,11
ENSG00004863,10,13,28,76,39,20
ENSG00004864,76,94,78,149,88,80
ENSG00004865,30,8,20,30,23,12
ENSG00004866,33,47,87,332,165,65
ENSG00004867,4,8,5,7,7,1
ENSG00004868,43,48,29,148,26,52
ENSG00004869,119,256,126,292,131,55
ENSG00004870,600,436,1093,1867,655,1281
ENSG00004871,17,7,7,57,19,14
ENSG00004872,102,97,130,1109,230,187
ENSG00004873,45,84,57,108,86,56
ENSG00004874,22,56,32,72,23,40
ENSG00004875,297,223,378,1928,306,298
ENSG00004876,61,65,104,1311,279,342
ENSG00004877,130,117,148,200,30,98
ENSG00004878,98,68,82,105,11,48
ENSG00004879,29,15,73,77,58,23
ENSG00004880,1,1,12,6,4,3
ENSG00004881,100,18,89,123,36,52
ENSG00004882,76,82,104,152,96,84
ENSG00004883,472,391,760,1703,518,831
ENSG00004884,17,17,18,26,12,10
ENSG00004885,49,34,85,167,65,94
ENSG00004886,412,149,354,828,531,697
ENSG00004887,66,46,110,157,57,47
ENSG00004888,1168,366,781,2966,441,694
ENSG00004889,33,16,28,84,31,71
ENSG00004890,5,11,20,33,33,21
ENSG00004891,76,72,108,121,91,38
ENSG00004892,8,2,8,18,4,4
ENSG00004893,4798,5878,10617,25532,16024,6343
ENSG00004894,39,17,49,56,17,17
ENSG00004895,83,50,57,264,236,205
ENSG00004896,281,182,283,1091,357,329
ENSG00004897,34,30,55,112,13,32
ENSG00004898,41,18,50,39,17,9
ENSG00004899,24,14,17,59,13,4
ENSG00004900,19,38,33,82,16,37
ENSG00004901,17,5,8,14,6,8
ENSG00004902,9,6,5,12,1,2
ENSG00004903,331,181,206,485,213,170
ENSG00004904,132,81,92,185,100,155
ENSG00004905,463,267,389,772,586,644
ENSG00004906,641,728,325,636,156,389
ENSG00004907,31,28,35,87,21,29
ENSG00004908,23,11,48,59,21,37
ENSG00004909,471,338,620,1509,330,463
ENSG00004910,10,30,14,73,28,20
ENSG00004911,364,485,727,886,841,580
ENSG00004912,165,204,62,401,84,190
ENSG00004913,11,11,15,22,4,2
ENSG00004914,157,214,405,922,701,586
ENSG00004915,39,16,15,33,24,28
ENSG00004916,68,162,138,351,109,66
ENSG00004917,17,20,16,23,14,9
ENSG00004918,10,4,11,14,17,5
ENSG00004919,28,22,70,59,24,59
ENSG00004920,26,20,30,5,10,5
ENSG00004921,264,195,286,882,198,169
ENSG00004922,46,42,64,75,36,25
ENSG00004923,239,149,158,554,124,162
ENSG00004924,9,16,18,19,25,18
ENSG00004925,4,4,4,3,4,6
ENSG00004926,13,15,16,31,5,14
ENSG00004927,388,364,194,1392,246,292
ENSG00004928,2,10,10,28,7,4
ENSG00004929,64,49,111,167,70,114
ENSG00004930,5,2,12,4,3,1
ENSG00004931,638,523,459,1083,914,865
ENSG00004932,20,9,28,18,8,5
ENSG00004933,31,38,32,126,29,16
ENSG00004934,42,27,23,60,21,16
ENSG00004935,23,7,10,112,43,30
ENSG00004936,36,23,46,32,44,41
ENSG00004937,70,108,149,177,106,64
ENSG00004938,26,25,40,75,26,16
ENSG00004939,13,18,12,21,14,17
ENSG00004940,106,38,88,481,126,54
ENSG00004941,68,97,148,178,162,86
ENSG00004942,262,174,291,1011,235,408
ENSG00004943,1,1,1,12,3,7
ENSG00004944,40,56,116,121,52,89
ENSG00004945,26,5,10,11,13,8
ENSG00004946,95,89,123,248,159,69
ENSG00004947,403,413,1006,749,446,313
ENSG00004948,17,11,16,11,14,8
ENSG00004949,20,8,39,16,5,23
ENSG00004950,157,184,433,343,221,148
ENSG00004951,735,1507,1422,2048,1169,510
ENSG00004952,131,165,175,350,67,40
ENSG00004953,17,13,47,33,18,42
ENSG00004954,301,597,356,1035,323,468
ENSG00004955,727,522,1124,632,353,352
ENSG00004956,253,165,164,427,110,136
ENSG00004957,242,312,355,1079,470,636
ENSG00004958,71,24,76,138,35,86
ENSG00004959,764,423,1318,2349,1478,771
ENSG00004960,288,360,213,775,253,167
ENSG00004961,43,17,59,412,88,148
ENSG00004962,28,74,11,360,100,52
ENSG00004963,49,40,47,70,21,38
ENSG00004964,239,303,321,1034,761,157
ENSG00004965,173,90,216,758,202,187
ENSG00004966,33,53,20,97,25,29
ENSG00004967,2,6,6,43,7,9
ENSG00004968,55,51,30,60,49,23
ENSG00004969,3,4,7,47,11,7
ENSG00004970,6,2,2,20,4,2
ENSG00004971,25,12,46,75,124,70
ENSG00004972,17,4,16,16,5,4
ENSG00004973,103,78,250,103,49,80
ENSG00004974,36,38,27,57,29,18
ENSG00004975,123,134,50,603,148,427
ENSG00004976,4,6,11,6,6,14
ENSG00004977,115,118,100,324,101,73
ENSG00004978,49,14,21,57,22,16
ENSG00004979,1079,943,757,2919,1317,698
ENSG00004980,74,93,62,313,106,124
ENSG00004981,29,25,34,45,25,4
ENSG00004982,123,114,121,245,128,143
ENSG00004983,816,597,468,1813,584,603
ENSG00004984,18,31,33,45,16,21
ENSG00004985,16,13,14,74,10,21
ENSG00004986,13,14,17,22,19,11
ENSG00004987,134,202,166,4212,751,1094
ENSG00004988,19,5,42,66,24,24
ENSG00004989,7,10,12,7,7,11
ENSG00004990,128,90,66,310,60,129
ENSG00004991,451,296,366,1385,890,257
ENSG00004992,6,9,14,12,7,10
ENSG00004993,52,18,42,31,24,39
ENSG00004994,3,1,9,18,6,2
ENSG00004995,26,36,97,368,134,194
ENSG00004996,86,108,239,587,138,89
ENSG00004997,40,46,58,217,121,107
ENSG00004998,2,1,1,2,3,5
ENSG00004999,31,35,19,39,4,4
ENSG00005000,21,12,10,114,29,39
ENSG00005001,77,133,95,402,183,76
ENSG00005002,82,74,78,75,56,34
ENSG00005003,610,288,654,3678,1745,1238
ENSG00005004,142,108,165,631,267,205
ENSG00005005,19,25,17,27,20,7
ENSG00005006,56,48,210,210,86,132
ENSG00005007,314,178,269,577,142,161
ENSG00005008,21,22,13,84,4,10
ENSG00005009,270,162,468,432,296,228
ENSG00005010,75,108,99,166,91,43
ENSG00005011,37,34,54,39,25,36
ENSG00005012,1,5,23,15,8,5
ENSG00005013,31,24,12,102,22,50
ENSG00005014,349,428,767,1896,1344,1110
ENSG00005015,16,8,1,78,19,9
ENSG00005016,61,35,96,135,31,64
ENSG00005017,26,64,84,178,38,23
ENSG00005018,103,47,121,211,68,52
ENSG00005019,40,62,64,485,74,152
ENSG00005020,25,13,21,45,10,12
ENSG00005021,37,14,49,102,32,33
ENSG00005022,27,17,14,52,15,16
ENSG00005023,431,146,275,1005,206,400
ENSG00005024,175,52,121,675,78,60
ENSG00005025,187,220,355,732,302,289
ENSG00005026,146,46,132,319,73,134
ENSG00005027,489,576,539,2766,792,661
ENSG00005028,21,17,9,29,16,8
ENSG00005029,132,79,98,622,96,199
ENSG00005030,100,124,112,631,68,82
ENSG00005031,20,24,87,65,42,36
ENSG00005032,2,3,2,9,12,3
ENSG00005033,165,130,121,109,56,78
ENSG00005034,3,3,5,9,3,8
ENSG00005035,9,9,3,21,13,10
ENSG00005036,4,3,3,7,3,2
ENSG00005037,233,273,249,630,444,230
ENSG00005038,154,116,295,427,165,231
ENSG00005039,123,173,502,1122,150,242
ENSG00005040,321,115,234,547,265,128
ENSG00005041,195,374,218,761,228,205
ENSG00005042,84,93,47,202,31,54
ENSG00005043,0,1,1,1,0,1
ENSG00005044,12,17,52,150,49,28
ENSG00005045,41,26,39,32,30,41
ENSG00005046,0,8,3,27,4,3
ENSG00005047,2,5,6,6,4,2
ENSG00005048,158,114,102,549,164,345
ENSG00005049,10,5,5,24,7,10
ENSG00005050,57,103,112,302,129,76
ENSG00005051,399,795,1005,1746,496,297
ENSG00005052,1919,2316,3426,3451,2239,2088
ENSG00005053,427,277,688,1318,444,682
ENSG00005054,1361,126,2154,3234,879,2348
ENSG00005055,8,8,29,34,3,11
ENSG00005056,31,17,46,38,29,16
ENSG00005057,31,25,38,50,17,24
ENSG00005058,1217,1291,1434,4485,1303,997
ENSG00005059,355,521,472,1176,786,1064
ENSG00005060,33,109,52,111,67,19
ENSG00005061,39,32,48,136,51,57
ENSG00005062,289,228,278,616,573,633
ENSG00005063,2,6,11,19,5,3
ENSG00005064,62,60,84,240,56,36
ENSG00005065,501,316,573,456,605,407
ENSG00005066,12,3,15,30,8,17
ENSG00005067,10,5,10,26,2,3
ENSG00005068,16,5,25,32,13,10
ENSG00005069,1165,555,1730,5066,976,464
ENSG00005070,31,33,23,172,54,47
ENSG00005071,11,10,10,20,8,11
ENSG00005072,20,15,15,69,18,13
ENSG00005073,140,235,231,1492,504,301
ENSG00005074,150,48,320,310,236,224
ENSG00005075,26,35,8,139,52,48
ENSG00005076,93,19,42,223,114,177
ENSG00005077,29,48,29,174,69,26
ENSG00005078,56,36,178,240,91,36
ENSG00005079,402,135,179,1890,503,287
ENSG00005080,3,6,13,52,12,13
ENSG00005081,197,43,106,445,68,77
ENSG00005082,1,17,4,22,9,4
ENSG00005083,8,2,5,3,4,6
ENSG00005084,81,64,143,265,127,86
ENSG00005085,1357,808,1362,2216,1007,314
ENSG00005086,20,14,15,20,8,10
ENSG00005087,124,111,99,196,141,52
ENSG00005088,39,6,16,43,20,11
ENSG00005089,9,37,19,37,48,6
ENSG00005090,39,34,45,156,24,36
ENSG00005091,2,2,2,1,0,0
ENSG00005092,36,86,82,275,150,38
ENSG00005093,37,35,41,36,33,31
ENSG00005094,249,153,234,372,109,87
ENSG00005095,512,606,1206,2280,515,453
ENSG00005096,7,9,6,10,4,1
ENSG00005097,19,27,31,61,22,22
ENSG00005098,98,158,241,285,190,203
ENSG00005099,77,44,63,332,101,53
ENSG00005100,82,47,86,344,79,112
ENSG00005101,615,1101,1124,1251,1171,580
ENSG00005102,14,2,5,12,4,3
ENSG00005103,23,53,28,63,76,44
ENSG00005104,263,77,55,232,128,247
ENSG00005105,93,113,54,76,31,59
ENSG00005106,80,145,147,372,103,176
ENSG00005107,21,74,59,143,89,54
ENSG00005108,10,22,8,28,18,7
ENSG00005109,2,0,2,7,2,4
ENSG00005110,45,28,61,66,42,55
ENSG00005111,4,5,4,28,10,9
ENSG00005112,9,3,13,43,25,35
ENSG00005113,188,38,230,306,185,46
ENSG00005114,272,165,142,482,488,298
ENSG00005115,44,49,25,75,18,45
ENSG00005116,65,52,48,255,57,78
ENSG00005117,11,12,17,22,6,16
ENSG00005118,68,44,63,67,20,48
ENSG00005119,5,3,5,1,2,4
ENSG00005120,128,33,32,211,65,37
ENSG00005121,146,117,70,557,111,101
ENSG00005122,47,29,124,137,30,30
ENSG00005123,377,526,267,2497,625,353
ENSG00005124,114,316,231,219,199,45
ENSG00005125,37,34,36,219,38,27
ENSG00005126,47,54,76,328,78,39
ENSG00005127,170,272,198,503,196,32
ENSG00005128,95,73,109,328,99,91
ENSG00005129,514,314,504,3962,763,492
ENSG00005130,486,1014,703,1873,681,774
ENSG00005131,145,333,388,379,242,428
ENSG00005132,65,12,31,34,13,16
ENSG00005133,24,18,13,36,19,41
ENSG00005134,27,59,142,192,93,64
ENSG00005135,482,808,1145,1427,584,426
ENSG00005136,83,37,73,209,70,36
ENSG00005137,12,26,15,35,18,22
ENSG00005138,25,37,36,83,8,31
ENSG00005139,28,57,39,250,100,47
ENSG00005140,19,22,29,35,21,26
ENSG00005141,45,35,66,126,16,43
ENSG00005142,109,120,88,297,72,147
ENSG00005143,71,64,75,623,40,74
ENSG00005144,83,31,56,188,46,36
ENSG00005145,0,3,2,9,3,0
ENSG00005146,0,0,1,1,0,0
ENSG00005147,65,37,28,216,48,45
ENSG00005148,325,36,236,416,306,244
ENSG00005149,5,14,22,66,14,7
ENSG00005150,8,8,26,10,8,2
ENSG00005151,38,114,98,506,192,93
ENSG00005152,82,78,71,63,96,30
ENSG00005153,89,97,355,287,90,67
ENSG00005154,1824,2185,648,7812,2720,1806
ENSG00005155,29,23,4,93,13,13
ENSG00005156,80,101,60,277,119,79
ENSG00005157,20,7,20,46,25,17
ENSG00005158,32,94,130,557,103,122
ENSG00005159,93,74,99,300,132,143
ENSG00005160,83,403,342,399,229,96
ENSG00005161,3,5,2,5,4,0
ENSG00005162,29,56,28,48,16,31
ENSG00005163,7,17,1,9,7,15
ENSG00005164,241,201,139,1051,481,520
ENSG00005165,19,19,24,485,232,211
ENSG00005166,93,55,84,483,137,104
ENSG00005167,19,14,8,92,18,6
ENSG00005168,32,32,105,111,31,21
ENSG00005169,40,29,46,39,7,24
ENSG00005170,450,919,1861,1022,721,444
ENSG00005171,7,14,27,74,25,6
ENSG00005172,136,134,486,207,72,49
ENSG00005173,15,13,11,58,4,10
ENSG00005174,48,40,65,119,22,34
ENSG00005175,7,2,2,16,7,6
ENSG00005176,26,16,31,117,32,13
ENSG00005177,26,56,47,42,25,7
ENSG00005178,21,5,28,115,60,20
ENSG00005179,13,21,19,121,23,8
ENSG00005180,211,111,189,424,318,153
ENSG00005181,13,18,9,10,3,5
ENSG00005182,122,68,89,303,235,144
ENSG00005183,42,38,63,195,54,70
ENSG00005184,56,71,54,119,47,22
ENSG00005185,23,23,42,137,17,31
ENSG00005186,14,6,17,72,21,30
ENSG00005187,15,19,17,22,15,3
ENSG00005188,15,6,21,70,15,22
ENSG00005189,16,25,14,83,18,30
ENSG00005190,12,9,8,12,1,15
ENSG00005191,11,17,47,164,37,40
ENSG00005192,48,10,50,90,18,24
ENSG00005193,183,231,411,842,346,424
ENSG00005194,68,48,57,149,99,42
ENSG00005195,82,73,90,584,52,154
ENSG00005196,19,19,18,86,29,11
ENSG00005197,130,178,201,633,146,139
ENSG00005198,230,339,209,257,119,79
ENSG00005199,35,21,51,70,13,30
ENSG00005200,174,71,90,292,97,55
ENSG00005201,21,12,27,34,23,11
ENSG00005202,11,60,37,112,50,81
ENSG00005203,299,222,217,661,224,222
ENSG00005204,1177,393,659,2429,923,767
ENSG00005205,22,0,5,26,11,3
ENSG00005206,14,15,21,82,14,21
ENSG00005207,22,9,29,47,29,32
ENSG00005208,24,38,74,105,88,35
ENSG00005209,18,61,26,109,27,71
ENSG00005210,24,36,70,175,58,59
ENSG00005211,91,72,81,110,20,29
ENSG00005212,36,90,55,131,25,53
ENSG00005213,768,804,1853,1521,816,1218
ENSG00005214,68,98,103,239,39,68
ENSG00005215,49,59,27,65,55,44
ENSG00005216,33,16,32,45,20,27
ENSG00005217,23,28,51,128,50,76
ENSG00005218,176,250,413,551,178,154
ENSG00005219,32,26,35,63,22,21
ENSG00005220,99,46,104,125,104,131
ENSG00005221,41,38,68,134,61,57
ENSG00005222,744,808,983,1511,788,716
ENSG00005223,243,390,506,670,359,218
ENSG00005224,2,2,1,10,3,1
ENSG00005225,146,244,322,642,71,420
ENSG00005226,620,469,249,1259,709,510
ENSG00005227,310,179,281,531,246,153
ENSG00005228,149,83,154,502,137,70
ENSG00005229,22,11,44,35,50,25
ENSG00005230,17,11,8,25,11,12
ENSG00005231,8,32,29,27,6,18
ENSG00005232,8,4,3,8,5,10
ENSG00005233,356,209,457,560,670,279
ENSG00005234,30,25,25,56,20,15
ENSG00005235,963,1010,1451,2941,820,1619
ENSG00005236,73,164,255,473,80,123
ENSG00005237,88,90,49,140,23,53
ENSG00005238,157,247,182,351,117,87
ENSG00005239,12,11,11,67,5,7
ENSG00005240,31,20,62,260,171,89
ENSG00005241,111,46,32,287,81,31
ENSG00005242,13,18,11,16,22,6
ENSG00005243,35,14,44,55,30,39
ENSG00005244,60,74,55,137,146,55
ENSG00005245,1,5,2,5,1,3
ENSG00005246,15,13,26,16,5,8
ENSG00005247,1322,982,478,1410,543,860
ENSG00005248,45,47,43,102,18,49
ENSG00005249,45,27,17,108,15,11
ENSG00005250,28,9,22,46,17,16
ENSG00005251,20,41,22,95,40,17
ENSG00005252,154,203,476,1821,445,402
ENSG00005253,34,8,34,111,16,7
ENSG00005254,5,0,4,14,7,1
ENSG00005255,29,41,38,50,70,50
ENSG00005256,527,304,370,2130,1036,642
ENSG00005257,14,6,23,40,9,12
ENSG00005258,497,99,373,1132,1167,472
ENSG00005259,20,49,42,94,46,24
ENSG00005260,28,14,13,35,11,15
ENSG00005261,1,0,4,3,0,3
ENSG00005262,1208,1210,5168,5422,3828,5256
ENSG00005263,33,42,51,92,21,33
ENSG00005264,21,69,67,169,62,45
ENSG00005265,60,137,99,270,120,100
ENSG00005266,1221,582,320,1901,1453,596
ENSG00005267,26,37,26,29,11,42
ENSG00005268,43,17,39,38,36,25
ENSG00005269,7,2,5,7,0,4
ENSG00005270,10,12,15,29,21,24
ENSG00005271,3,12,5,26,12,0
ENSG00005272,5,8,5,39,17,5
ENSG00005273,213,122,153,302,59,86
ENSG00005274,318,107,424,1087,651,523
ENSG00005275,45,95,55,117,23,43
ENSG00005276,61,136,79,247,57,17
ENSG00005277,4,3,3,6,4,2
ENSG00005278,525,739,480,1352,325,324
ENSG00005279,1030,501,1404,2184,2281,1166
ENSG00005280,87,30,60,128,57,69
ENSG00005281,49,113,126,250,102,62
ENSG00005282,261,266,469,824,256,249
ENSG00005283,50,34,25,88,10,28
ENSG00005284,19,11,75,54,8,8
ENSG00005285,171,188,205,591,185,149
ENSG00005286,29,20,36,39,32,21
ENSG00005287,6892,5763,7717,16037,3803,3811
ENSG00005288,13,12,29,18,24,8
ENSG00005289,7,12,36,34,37,15
ENSG00005290,160,167,220,733,409,339
ENSG00005291,3541,6080,5297,3130,4388,4022
ENSG00005292,3,10,9,35,5,15
ENSG00005293,3,26,4,30,9,7
ENSG00005294,22,139,40,192,158,35
ENSG00005295,709,665,250,703,507,213
ENSG00005296,3,0,0,1,0,0
ENSG00005297,20,10,14,44,11,17
ENSG00005298,1,0,2,10,3,4
ENSG00005299,254,179,164,148,95,215
ENSG00005300,3,2,5,7,3,1
ENSG00005301,71,61,64,149,75,128
ENSG00005302,22,17,12,27,9,17
ENSG00005303,50,40,49,35,44,30
ENSG00005304,360,400,285,1103,950,446
ENSG00005305,6,6,6,42,8,9
ENSG00005306,3711,5462,2876,7556,1678,2239
ENSG00005307,172,140,225,256,74,79
ENSG00005308,1004,776,766,718,322,688
ENSG00005309,134,166,262,484,200,237
ENSG00005310,9,6,1,13,8,5
ENSG00005311,9,11,22,83,9,31
ENSG00005312,8,15,8,22,6,7
ENSG00005313,32,23,83,243,95,82
ENSG00005314,8,23,12,180,56,34
ENSG00005315,39,36,45,231,81,71
ENSG00005316,39,26,54,129,63,6
ENSG00005317,142,211,325,612,206,199
ENSG00005318,264,255,348,686,419,306
ENSG00005319,230,134,161,986,140,149
ENSG00005320,239,196,326,649,225,243
ENSG00005321,0,1,1,2,0,0
ENSG00005322,23,32,12,51,28,33
ENSG00005323,18,11,26,48,18,30
ENSG00005324,122,36,69,182,191,32
ENSG00005325,18,17,15,49,23,29
ENSG00005326,82,113,137,706,214,227
ENSG00005327,13,32,18,55,16,39
ENSG00005328,176,55,157,361,191,211
ENSG00005329,3,3,7,4,3,2
ENSG00005330,87,173,71,235,36,85
ENSG00005331,14,8,7,11,3,1
ENSG00005332,844,408,2164,2262,469,717
ENSG00005333,2292,788,2422,2257,1448,753
ENSG00005334,13,4,9,32,13,12
ENSG00005335,341,229,187,627,155,196
ENSG00005336,72,83,123,173,219,192
